iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGR,Europe,Bulgaria,2020-03-08,4.0,4.0,,,,,0.576,0.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-09,4.0,0.0,,,,,0.576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-10,4.0,0.0,,,,,0.576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-11,7.0,3.0,,1.0,1.0,,1.007,0.432,,0.144,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-12,7.0,0.0,,1.0,0.0,,1.007,0.0,,0.144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-13,23.0,16.0,3.286,1.0,0.0,0.143,3.31,2.303,0.473,0.144,0.0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-14,41.0,18.0,5.857,2.0,1.0,0.286,5.901,2.591,0.843,0.288,0.144,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-15,51.0,10.0,6.714,2.0,0.0,0.286,7.34,1.439,0.966,0.288,0.0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-16,52.0,1.0,6.857,2.0,0.0,0.286,7.484,0.144,0.987,0.288,0.0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-17,67.0,15.0,9.0,2.0,0.0,0.286,9.642,2.159,1.295,0.288,0.0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-18,92.0,25.0,12.143,2.0,0.0,0.143,13.24,3.598,1.748,0.288,0.0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.37,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-19,94.0,2.0,12.429,3.0,1.0,0.286,13.528,0.288,1.789,0.432,0.144,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.37,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-20,127.0,33.0,14.857,3.0,0.0,0.286,18.277,4.749,2.138,0.432,0.0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.37,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-21,163.0,36.0,17.429,3.0,0.0,0.143,23.458,5.181,2.508,0.432,0.0,0.021,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-22,187.0,24.0,19.429,3.0,0.0,0.143,26.912,3.454,2.796,0.432,0.0,0.021,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-23,201.0,14.0,21.286,3.0,0.0,0.143,28.927,2.015,3.063,0.432,0.0,0.021,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-24,218.0,17.0,21.571,3.0,0.0,0.143,31.374,2.447,3.104,0.432,0.0,0.021,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-25,242.0,24.0,21.429,3.0,0.0,0.143,34.828,3.454,3.084,0.432,0.0,0.021,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-26,264.0,22.0,24.286,3.0,0.0,0.0,37.994,3.166,3.495,0.432,0.0,0.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-27,293.0,29.0,23.714,3.0,0.0,0.0,42.168,4.174,3.413,0.432,0.0,0.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-28,331.0,38.0,24.0,7.0,4.0,0.571,47.637,5.469,3.454,1.007,0.576,0.082,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-29,346.0,15.0,22.714,8.0,1.0,0.714,49.795,2.159,3.269,1.151,0.144,0.103,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-30,359.0,13.0,22.571,8.0,0.0,0.714,51.666,1.871,3.248,1.151,0.0,0.103,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-03-31,399.0,40.0,25.857,8.0,0.0,0.714,57.423,5.757,3.721,1.151,0.0,0.103,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-01,422.0,23.0,25.714,10.0,2.0,1.0,60.733,3.31,3.701,1.439,0.288,0.144,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-02,457.0,35.0,27.571,10.0,0.0,1.0,65.77,5.037,3.968,1.439,0.0,0.144,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-03,485.0,28.0,27.429,14.0,4.0,1.571,69.8,4.03,3.947,2.015,0.576,0.226,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-04,503.0,18.0,24.571,17.0,3.0,1.429,72.39,2.591,3.536,2.447,0.432,0.206,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-05,531.0,28.0,26.429,20.0,3.0,1.714,76.42,4.03,3.804,2.878,0.432,0.247,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-06,549.0,18.0,27.143,22.0,2.0,2.0,79.01,2.591,3.906,3.166,0.288,0.288,1.09,26.0,3.742,210.0,30.223,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-07,577.0,28.0,25.429,23.0,1.0,2.143,83.04,4.03,3.66,3.31,0.144,0.308,1.09,26.0,3.742,213.0,30.654,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-08,593.0,16.0,24.429,24.0,1.0,2.0,85.343,2.303,3.516,3.454,0.144,0.288,1.09,27.0,3.886,233.0,33.533,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-09,618.0,25.0,23.0,24.0,0.0,2.0,88.941,3.598,3.31,3.454,0.0,0.288,1.09,32.0,4.605,233.0,33.533,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-10,635.0,17.0,21.429,25.0,1.0,1.571,91.387,2.447,3.084,3.598,0.144,0.226,1.1,33.0,4.749,231.0,33.245,,,,,,,,,,,,,,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-11,661.0,26.0,22.571,28.0,3.0,1.571,95.129,3.742,3.248,4.03,0.432,0.226,1.11,35.0,5.037,231.0,33.245,,,,,,18502.0,2.663,,,,,,tests performed,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-12,675.0,14.0,20.571,29.0,1.0,1.286,97.144,2.015,2.961,4.174,0.144,0.185,1.13,36.0,5.181,230.0,33.101,,,,,,,,,,,,,tests performed,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-13,685.0,10.0,19.429,32.0,3.0,1.429,98.583,1.439,2.796,4.605,0.432,0.206,1.15,36.0,5.181,230.0,33.101,,,,,,,,,,,,,tests performed,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-14,713.0,28.0,19.429,35.0,3.0,1.714,102.613,4.03,2.796,5.037,0.432,0.247,1.18,29.0,4.174,209.0,30.079,,,,,,,,,,,,,tests performed,,,,,,,,,,71.3,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-15,747.0,34.0,22.0,36.0,1.0,1.714,107.506,4.893,3.166,5.181,0.144,0.247,1.21,31.0,4.461,218.0,31.374,,,,,,,,,,,,,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-16,800.0,53.0,26.0,38.0,2.0,2.0,115.134,7.628,3.742,5.469,0.288,0.288,1.23,37.0,5.325,227.0,32.669,,,,,,,,,,,,,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-17,846.0,46.0,30.143,41.0,3.0,2.286,121.754,6.62,4.338,5.901,0.432,0.329,1.24,44.0,6.332,244.0,35.116,,,,,,,,,,,,,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-18,878.0,32.0,31.0,41.0,0.0,1.857,126.359,4.605,4.461,5.901,0.0,0.267,1.23,44.0,6.332,246.0,35.404,,,,,,,,,989.0,0.142,0.031,31.9,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-19,894.0,16.0,31.286,42.0,1.0,1.857,128.662,2.303,4.503,6.045,0.144,0.267,1.23,36.0,5.181,259.0,37.275,,,,,,26417.0,3.802,,989.0,0.142,0.032,31.6,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-20,929.0,35.0,34.857,43.0,1.0,1.571,133.699,5.037,5.017,6.188,0.144,0.226,1.25,36.0,5.181,268.0,38.57,,,,,,,,,876.0,0.126,0.04,25.1,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-21,975.0,46.0,37.429,45.0,2.0,1.429,140.319,6.62,5.387,6.476,0.288,0.206,1.26,34.0,4.893,268.0,38.57,,,,,,,,,762.0,0.11,0.049,20.4,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-22,1024.0,49.0,39.571,49.0,4.0,1.857,147.371,7.052,5.695,7.052,0.576,0.267,1.27,40.0,5.757,281.0,40.441,,,,,,27000.0,3.886,,649.0,0.093,0.061,16.4,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-23,1097.0,73.0,42.429,52.0,3.0,2.0,157.877,10.506,6.106,7.484,0.432,0.288,1.28,37.0,5.325,270.0,38.858,,,,,,,,,879.0,0.127,0.048,20.7,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-24,1234.0,137.0,55.429,54.0,2.0,1.857,177.594,19.717,7.977,7.772,0.288,0.267,1.27,41.0,5.901,282.0,40.585,,,,,,,,,1109.0,0.16,0.05,20.0,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-25,1247.0,13.0,52.714,55.0,1.0,2.0,179.465,1.871,7.586,7.915,0.144,0.288,1.22,41.0,5.901,292.0,42.024,,,,,,,,,1339.0,0.193,0.039,25.4,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-26,1300.0,53.0,58.0,56.0,1.0,2.0,187.092,7.628,8.347,8.059,0.144,0.288,1.19,37.0,5.325,292.0,42.024,,,,,,,,,1570.0,0.226,0.037,27.1,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-27,1363.0,63.0,62.0,58.0,2.0,2.143,196.159,9.067,8.923,8.347,0.288,0.308,1.17,41.0,5.901,301.0,43.319,,,,,,,,,1913.0,0.275,0.032,30.9,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-28,1399.0,36.0,60.571,58.0,0.0,1.857,201.34,5.181,8.717,8.347,0.0,0.267,1.14,39.0,5.613,301.0,43.319,,,,,,,,,2257.0,0.325,0.027,37.3,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-29,1447.0,48.0,60.429,64.0,6.0,2.143,208.248,6.908,8.697,9.211,0.864,0.308,1.12,39.0,5.613,287.0,41.304,,,,,,45208.0,6.506,,2601.0,0.374,0.023,43.0,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-04-30,1506.0,59.0,58.429,66.0,2.0,2.0,216.739,8.491,8.409,9.499,0.288,0.288,1.1,40.0,5.757,317.0,45.622,,,,,,,,,2323.0,0.334,0.025,39.8,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-01,1555.0,49.0,45.857,68.0,2.0,2.0,223.791,7.052,6.6,9.786,0.288,0.288,1.07,43.0,6.188,317.0,45.622,,,,,,46510.0,6.694,,2044.0,0.294,0.022,44.6,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-02,1594.0,39.0,49.571,72.0,4.0,2.429,229.404,5.613,7.134,10.362,0.576,0.35,1.05,43.0,6.188,321.0,46.197,,,,,1126.0,47636.0,6.856,0.162,1833.0,0.264,0.027,37.0,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-03,1618.0,24.0,45.429,73.0,1.0,2.429,232.858,3.454,6.538,10.506,0.144,0.35,1.04,40.0,5.757,321.0,46.197,,,,,982.0,48618.0,6.997,0.141,1602.0,0.231,0.028,35.3,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-04,1652.0,34.0,41.286,78.0,5.0,2.857,237.751,4.893,5.942,11.226,0.72,0.411,1.03,40.0,5.757,321.0,46.197,,,,,527.0,49145.0,7.073,0.076,1306.0,0.188,0.032,31.6,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-05,1704.0,52.0,43.571,80.0,2.0,3.143,245.235,7.484,6.271,11.513,0.288,0.452,1.03,37.0,5.325,316.0,45.478,,,,,1158.0,50303.0,7.239,0.167,1099.0,0.158,0.04,25.2,tests performed,,,,,,,,,,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-06,1778.0,74.0,47.286,84.0,4.0,2.857,255.885,10.65,6.805,12.089,0.576,0.411,1.02,39.0,5.613,316.0,45.478,,,,,1465.0,51768.0,7.45,0.211,937.0,0.135,0.05,19.8,tests performed,,,,,,,,,,62.04,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-07,1829.0,51.0,46.143,84.0,0.0,2.571,263.224,7.34,6.641,12.089,0.0,0.37,1.01,38.0,5.469,353.0,50.803,,,,,1163.0,52931.0,7.618,0.167,1010.0,0.145,0.046,21.9,tests performed,,,,,,,,,,62.04,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-08,1872.0,43.0,45.286,86.0,2.0,2.571,269.413,6.188,6.517,12.377,0.288,0.37,0.99,43.0,6.188,355.0,51.091,,,,,1397.0,54328.0,7.819,0.201,1117.0,0.161,0.041,24.7,tests performed,,,,,,,,,,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-09,1921.0,49.0,46.714,90.0,4.0,2.571,276.465,7.052,6.723,12.953,0.576,0.37,0.98,49.0,7.052,380.0,54.688,,,,,1777.0,56105.0,8.074,0.256,1210.0,0.174,0.039,25.9,tests performed,,,,,,,,,,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-10,1965.0,44.0,49.571,91.0,1.0,2.571,282.797,6.332,7.134,13.096,0.144,0.37,0.96,56.0,8.059,389.0,55.984,,,,,1126.0,57231.0,8.237,0.162,1230.0,0.177,0.04,24.8,tests performed,,,,,,,,,,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-11,1990.0,25.0,48.286,93.0,2.0,2.143,286.395,3.598,6.949,13.384,0.288,0.308,0.94,58.0,8.347,385.0,55.408,,,,,403.0,57634.0,8.295,0.058,1213.0,0.175,0.04,25.1,tests performed,,,,,,,,,,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-12,2023.0,33.0,45.571,95.0,2.0,2.143,291.144,4.749,6.559,13.672,0.288,0.308,0.94,50.0,7.196,368.0,52.961,,,,,1079.0,58713.0,8.45,0.155,1201.0,0.173,0.038,26.4,tests performed,,,,,,,,,,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-13,2069.0,46.0,41.571,96.0,1.0,1.714,297.764,6.62,5.983,13.816,0.144,0.247,0.93,51.0,7.34,365.0,52.53,,,,,1387.0,60100.0,8.649,0.2,1190.0,0.171,0.035,28.6,tests performed,,,,,,,,,,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-14,2100.0,31.0,38.714,99.0,3.0,2.143,302.226,4.461,5.572,14.248,0.432,0.308,0.92,51.0,7.34,365.0,52.53,,,,,1611.0,61711.0,8.881,0.232,1254.0,0.18,0.031,32.4,tests performed,,,,,,,,,,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-15,2138.0,38.0,38.0,102.0,3.0,2.286,307.695,5.469,5.469,14.68,0.432,0.329,0.92,49.0,7.052,321.0,46.197,,,,,1608.0,63319.0,9.113,0.231,1284.0,0.185,0.03,33.8,tests performed,,,,,,,,,,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-16,2175.0,37.0,36.286,105.0,3.0,2.143,313.02,5.325,5.222,15.111,0.432,0.308,0.91,45.0,6.476,322.0,46.341,,,,,1161.0,64480.0,9.28,0.167,1196.0,0.172,0.03,33.0,tests performed,,,,,,,,,,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-17,2211.0,36.0,35.143,108.0,3.0,2.429,318.201,5.181,5.058,15.543,0.432,0.35,0.91,46.0,6.62,323.0,46.485,,,,,1094.0,65574.0,9.437,0.157,1192.0,0.172,0.029,33.9,tests performed,,,,,,,,,,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-18,2235.0,24.0,35.0,110.0,2.0,2.429,321.655,3.454,5.037,15.831,0.288,0.35,0.9,43.0,6.188,329.0,47.349,,,,,362.0,65936.0,9.489,0.052,1186.0,0.171,0.03,33.9,tests performed,,,,,,,,,,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-19,2259.0,24.0,33.714,112.0,2.0,2.429,325.109,3.454,4.852,16.119,0.288,0.35,0.9,36.0,5.181,299.0,43.031,,,,,874.0,66810.0,9.615,0.126,1157.0,0.167,0.029,34.3,tests performed,,,,,,,,,,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
BGR,Europe,Bulgaria,2020-05-20,2292.0,33.0,31.857,116.0,4.0,2.857,329.858,4.749,4.585,16.694,0.576,0.411,0.91,33.0,4.749,285.0,41.016,,,,,1433.0,68243.0,9.821,0.206,1163.0,0.167,0.027,36.5,tests performed,,,,,,,,,,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.816
